type,name,description,quality,domain_specificity,domain,origin_instance_id,parent_content_hash,scope
role_component,translate-gap-into-candidate-primitive,"For each attributed performance gap, draft a candidate primitive that would close it: select the type (role_component / desired_outcome / trade_off_config), write the description using the structural test, and specify which rubric dimension it targets",100,5,,00000000-0000-7000-8000-000000000001,,meta:agent_creator
role_component,detect-dropped-content-across-versions,"After a document revision, identify content present in the previous version that is absent from the new version",100,0,,00000000-0000-7000-8000-000000000001,,meta:evolver
trade_off_config,generate-primitive-only-for-persistent-gaps,When a gap appears in a single comparison run: note it but do not generate a primitive. Generate primitives only for gaps that persist across two or more comparison runs on different task instances. Premature primitive generation creates noise in the primitive set.,100,5,,00000000-0000-7000-8000-000000000001,,meta:agent_creator
role_component,verify-input-counts-before-processing,Count items in the received input and reconcile against any stated count in the task header or metadata before operating on the data; flag and correct discrepancies before proceeding,100,0,,00000000-0000-7000-8000-000000000001,,meta:assigner
trade_off_config,scrutinise-strong-consensus,When agreement is unusually strong or fast: increase scrutiny rather than accepting it; treat strong consensus as a signal to probe harder,100,0,,00000000-0000-7000-8000-000000000001,,meta:evaluator
role_component,test-one-variable-at-a-time,Make the smallest possible change to test each hypothesis; change one variable at a time,100,15,,00000000-0000-7000-8000-000000000001,,meta:evolver
trade_off_config,provide-context-not-hedges,When tempted to hedge a claim: provide specific conditions or caveats instead; vague hedges obscure rather than calibrate precision,100,40,writing,00000000-0000-7000-8000-000000000001,,meta:evaluator
role_component,isolate-generator-context,Give the generator only the current candidate and the actionable single improvement from the last judge; never pass score history,100,25,,00000000-0000-7000-8000-000000000001,,task
role_component,isolate-judge-context,"Give the judge only the current candidate, criteria, and seed calibration; never pass intermediate candidates",100,25,,00000000-0000-7000-8000-000000000001,,task
desired_outcome,no-anchoring-in-iterative-evaluation,"The judge's scores must reflect the candidate against criteria and seed calibration, never against prior iteration scores",100,20,,00000000-0000-7000-8000-000000000001,,task
role_component,score-via-seed-calibration,"Score the original draft first as seed calibration, then score all subsequent iterations against criteria definitions anchored to that seed",100,25,,00000000-0000-7000-8000-000000000001,,task
role_component,run-side-by-side-on-same-input,"When comparing two agent compositions, run both on identical input with identical feedback, then have a single judge score both outputs in the same pass",100,15,,00000000-0000-7000-8000-000000000001,,task
desired_outcome,merge-best-passages-from-candidates,The final output must incorporate the highest-scoring passage for each evaluation dimension rather than selecting one candidate whole,100,20,,00000000-0000-7000-8000-000000000001,,task
desired_outcome,coherence-check-after-merge,"After merging passages from different candidates, verify there are no seams, contradictions, duplicated claims, orphaned references, or tonal shifts at merge points",100,15,,00000000-0000-7000-8000-000000000001,,task
trade_off_config,full-rewrite-then-surgical,"When forced to choose between full rewrite and surgical edit: use full rewrites for the first 2-3 iterations, then switch to surgical edits once scores stabilise",100,25,,00000000-0000-7000-8000-000000000001,,task
role_component,protect-high-scoring-passages,Name passages scoring 9+ in the generator prompt and constrain edits within them to words or sentences containing a specific identified violation,100,25,,00000000-0000-7000-8000-000000000001,,task
trade_off_config,structural-over-sentence-after-plateau,When forced to choose between continuing sentence-level fixes and switching to structural edits after 2-3 rounds with no score movement: switch to structural edits,100,30,iterative-refinement,00000000-0000-7000-8000-000000000001,,task
role_component,meta-prompt-to-break-plateau,"When 2+ iterations produce no score movement, spawn an agent to redesign the generator prompt rather than re-running the same prompt structure",100,30,iterative-refinement,00000000-0000-7000-8000-000000000001,,task
role_component,sequential-multi-pass-architecture,"Structure the generator as one pass per criterion, each pass operating on the previous pass's output, rather than addressing all criteria in a single pass",100,25,,00000000-0000-7000-8000-000000000001,,task
desired_outcome,no-positioning-disclaiming-announcing-hammering,"The output must not contain sentences that position, disclaim, announce, or hammer. Each flagged sentence must be tested by removal: if the paragraph reads stronger without it, the sentence stays removed",100,40,writing,00000000-0000-7000-8000-000000000001,,task
trade_off_config,author-handles-credibility-boundaries,"When forced to choose between generator autonomy and author intervention on claims of defensibility, qualifier placement, and register crossing from sharing into selling: defer to the author",100,35,writing,00000000-0000-7000-8000-000000000001,,task
role_component,document-composition-differences-as-hypotheses,Identify which primitives differ between two compositions and document each difference as a testable hypothesis about its effect on output quality,100,15,,00000000-0000-7000-8000-000000000001,,task
